key_resp_4.keys,key_resp_4.rt,身分證字號,date,expName,psychopyVersion,OS,frameRate,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,cont.keys,cont.rt,retry_testing.thisRepN,retry_testing.thisTrialN,retry_testing.thisN,retry_testing.thisIndex,retry_testing.ran,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[15.450849718747373,47.552825814757675]","[-5.226423163382711,-49.72609476841367]",80,100,2,"[32,32,32,33,33,33,33,33,33,33,33,33,33,31,31,31,33,36,38,39,40,40,39,37,34,31]","[16,23,26,34,39,46,50,52,52,52,52,52,50,44,36,22,8,-8,-20,-29,-38,-46,-50,-57,-62,-65]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000001788034183,0.012800000011921497,0.02320000001788003,0.03960000002384234,0.052800000011920645,0.06650000000000134,0.07960000002384149,0.09280000001191979,0.10620000001788199,0.11960000002384064,0.129999999999999,0.14649999999999963,0.15970000001788165,0.17010000002384373,0.18330000001192204,0.19660000002384237,0.2102000000178812,0.22620000001788299,0.2394999999999996,0.25280000001191993,0.26630000001192045,0.2796000000238408,0.28990000000596083,0.3062000000178813,0.31950000000000145,0.33270000001788347]",,1,0,1,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[-5.226423163382711,-49.72609476841367]","[-5.226423163382667,49.72609476841367]",80,100,2,"[31,27,23,20,17,14,11,7,4,1,-1,-3,-5,-6,-6,-7]","[-65,-68,-69,-69,-68,-64,-60,-52,-46,-41,-32,-24,-15,-5,6,17]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000001788034183,0.013400000005958645,0.026400000005960322,0.039700000017880654,0.0531000000238393,0.06680000001191999,0.07710000002384021,0.09330000001191863,0.10649999999999693,0.11699999999999733,0.13330000001191777,0.14640000000595776,0.15980000001191996,0.1732000000178786,0.18649999999999878,0.1998000000119191]",,2,0,2,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[-5.226423163382667,49.72609476841367]","[15.450849718747362,-47.55282581475768]",80,100,2,"[-7,-8,-8,-9,-10,-10,-10,-10,-10,-10,-7,0,10,22,33,38]","[17,27,36,43,47,48,48,48,48,47,41,32,18,5,-9,-16]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000001788034183,0.013300000011920332,0.026499999999998636,0.039900000005960834,0.0531000000238393,0.06660000002383981,0.07980000001192167,0.09340000000596049,0.10370000001788071,0.11720000001788122,0.1303000000119212,0.14370000001787986,0.15980000001191996,0.17320000001788216,0.18640000000596046,0.19690000000596086]",,3,0,3,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[15.450849718747362,-47.55282581475768]","[-24.99999999999999,43.30127018922194]",80,100,2,"[38,45,48,50,52,54,54,54,54,54,53,47,40,28,19,2,-10]","[-16,-26,-33,-37,-41,-47,-48,-48,-48,-48,-45,-38,-28,-19,-12,0,9]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999880801795,0.016199999988078417,0.029199999988080094,0.04269999998807705,0.05319999998807745,0.06950000000000145,0.08299999999999841,0.09619999998808026,0.10959999999403891,0.12279999998211721,0.13599999999999923,0.14959999999403806,0.16259999999403973,0.17609999999404025,0.18659999999404064,0.20250000000000057,0.2166999999880801]",,4,0,4,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[-24.99999999999999,43.30127018922194]","[33.45653031794292,-37.1572412738697]",80,100,2,"[-10,-19,-27,-32,-33,-34,-34,-34,-35,-33,-32,-26,-16,-6,6]","[9,14,18,21,22,22,22,22,21,16,12,7,2,-4,-9]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000001788389454,0.012600000023841318,0.025700000017881308,0.03920000001788182,0.04970000001788222,0.06640000000596302,0.0765000000000029,0.09240000000596282,0.10600000000000165,0.11930000001192198,0.12950000000000017,0.1431000000238427,0.15930000001192113,0.17260000002384146,0.18590000000596163]",,5,0,5,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[33.45653031794292,-37.1572412738697]","[-40.450849718747364,29.38926261462366]",80,100,2,"[6,18,29,41,47,50,50,50,50,48,35,22,4,-16,-36,-47,-53,-54,-54,-54,-54,-54,-53,-46,-34,-16,5,24,39,48,51,52,52,52,52,52,50,43,30,13,-3,-16]","[-9,-13,-17,-21,-23,-24,-24,-24,-24,-24,-23,-21,-19,-17,-15,-13,-12,-12,-12,-12,-12,-12,-12,-12,-11,-10,-10,-9,-8,-7,-5,-5,-4,-2,-2,-1,0,1,2,2,4,4]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999880801795,0.013199999988081856,0.023500000000002075,0.03969999998808049,0.053199999988081004,0.06659999999403965,0.0768999999761597,0.09319999998808015,0.10650000000000048,0.1170999999940392,0.13309999999404099,0.14359999999404138,0.15700000000000003,0.1703999999761585,0.1833999999761602,0.19729999998212122,0.21369999998807998,0.2270000000000003,0.24549999999999983,0.2530000000000001,0.2663999999761586,0.276899999976159,0.29359999999403996,0.30659999999404164,0.31989999997615826,0.3330999999940403,0.3465999999940408,0.3595999999940389,0.3730000000000011,0.3861999999880794,0.39949999999999974,0.41319999998808044,0.4265999999940391,0.4400000000000013,0.4532999999821179,0.46359999999404167,0.4768999999761583,0.4902999999821205,0.5035000000000025,0.519599999994039,0.5330000000000013,0.54359999999404]",,6,0,6,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[-40.450849718747364,29.38926261462366]","[45.67727288213005,-20.336832153790006]",80,100,2,"[-16,-33,-43,-51,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-51,-47,-39,-28,-9,16]","[4,4,5,6,6,6,6,6,6,6,6,6,6,6,7,7,5,1,-6,-14]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000119186552,0.016099999994040104,0.029200000017880257,0.04290000000596095,0.05590000000595907,0.06640000000595947,0.0799999999999983,0.09590000000595822,0.10650000000000048,0.12409999999404064,0.13309999999403743,0.14649999999999963,0.16009999999403846,0.17330000001192047,0.18970000001787923,0.20309999999403772,0.2160999999940394,0.22940000000595973,0.24249999999999972,0.25590000000595836]",,7,0,7,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[45.67727288213005,-20.336832153790006]","[-48.907380036690284,10.395584540887965]",80,100,2,"[16,40,65,80,89,91,91,91,91,91,90,86,74,61,41,19,-7,-30]","[-14,-22,-31,-34,-38,-39,-39,-39,-39,-39,-39,-39,-36,-31,-27,-24,-19,-16]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00030000001192220793,0.013200000017882019,0.026600000023840664,0.039700000017880654,0.053200000017881166,0.06680000001191999,0.07700000000000173,0.09050000000000225,0.1039999999999992,0.11700000000000088,0.13060000002384342,0.14380000001192172,0.16000000000000014,0.17310000002384385,0.1866000000238408,0.19980000001192266,0.21330000001192317,0.2264000000059596]",,8,0,8,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[-48.907380036690284,10.395584540887965]","[50,0]",80,100,2,"[-30,-48,-62,-70,-75,-75,-75,-75,-75,-74,-69,-59,-43,-26,5,31]","[-16,-14,-13,-12,-12,-12,-12,-12,-12,-12,-12,-11,-10,-9,-8,-7]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999998807662678,0.013199999988078304,0.02659999999403695,0.036899999976157005,0.05309999999403914,0.06689999997615814,0.07709999999404005,0.09309999999403828,0.10679999998211898,0.12029999998211593,0.1331999999880793,0.14659999999403794,0.16000000000000014,0.17050000000000054,0.18669999998807896,0.19989999997615726]",,9,0,9,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[50,0]","[-48.907380036690284,-10.395584540887953]",80,100,2,"[31,50,65,74,78,79,79,79,79,79,79,78,74,65,52,36,19,1,-14]","[-7,-6,-6,-6,-6,-5,-5,-5,-5,-5,-5,-2,-1,0,0,-1,-4,-8,-13]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0000999999940418661,0.01309999999403999,0.025500000000000966,0.039599999994038626,0.050099999994039024,0.06669999998808152,0.07969999998807964,0.09019999998808004,0.10340000000596206,0.11700000000000088,0.13029999998212105,0.14649999999999963,0.15690000000596172,0.17319999998807845,0.18659999999404064,0.19979999998211895,0.21300000000000097,0.2266999999880781,0.23990000000596012]",,10,0,10,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[-48.907380036690284,-10.395584540887953]","[45.67727288213004,20.336832153790006]",80,100,2,"[-14,-28,-38,-44,-51,-52,-52,-52,-52,-52,-51,-46,-35,-23,-14,2,17]","[-13,-19,-23,-26,-27,-29,-29,-29,-29,-29,-25,-21,-13,-7,-3,6,15]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999998807662678,0.01309999999403999,0.026499999999998636,0.03690000000596072,0.05299999999999727,0.06709999999403848,0.07990000000595998,0.0934999999999988,0.103699999988077,0.1170999999940392,0.13049999999999784,0.14349999999999952,0.15990000000595828,0.17309999999403658,0.18359999999403698,0.2000999999940376,0.2131999999880776]",,11,0,11,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[45.67727288213004,20.336832153790006]","[-40.45084971874737,-29.38926261462365]",80,100,2,"[17,32,42,53,58,60,60,60,60,60,57,47,33,17,-3,-20]","[15,23,30,37,39,41,41,41,41,41,39,34,26,16,5,-5]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000001788389454,0.013200000017882019,0.02340000000596021,0.03970000001788421,0.053200000017881166,0.06660000002384336,0.07700000000000173,0.09350000000000236,0.10670000001788438,0.11700000000000088,0.1303000000119212,0.14670000001788353,0.15990000000596183,0.17320000001788216,0.18640000000596046,0.19970000001788435]",,12,0,12,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[-40.45084971874737,-29.38926261462365]","[33.456530317942914,37.157241273869715]",80,100,2,"[-20,-34,-43,-52,-57,-59,-60,-60,-60,-58,-56,-48,-41,-35,-27,-19,-13,-5,3]","[-5,-15,-22,-30,-38,-41,-44,-44,-45,-43,-37,-26,-16,-10,-1,8,14,21,27]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000001788389454,0.013200000017882019,0.023599999994040388,0.03690000000596072,0.053400000005961346,0.06359999999403954,0.07949999999999946,0.09359999999404067,0.10409999999404107,0.11990000000596268,0.13040000000596308,0.14670000001788353,0.15980000001192352,0.17040000000596223,0.18370000001788256,0.19980000001192266,0.2104999999999997,0.22359999999403968,0.23959999999404147]",,13,0,13,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[33.456530317942914,37.157241273869715]","[-25.00000000000002,-43.301270189221924]",80,100,2,"[3,7,11,12,14,15,15,15,15,15,15,15,15,15,15,14,13,9,4,0,-7]","[27,32,35,37,39,39,39,40,40,40,40,40,40,38,36,33,27,18,7,-3,-16]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999998807662678,0.013599999994038825,0.026699999988078815,0.03719999998807921,0.05079999998211804,0.06379999998211616,0.08039999997615865,0.0911999999880777,0.1042999999821177,0.11779999998211821,0.1338999999761583,0.14699999999999847,0.15769999998807904,0.1740999999940378,0.1869999999999976,0.1977999999821165,0.21069999998807631,0.2266999999880781,0.24029999998211693,0.25359999999403726,0.26689999997615743]",,14,0,14,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2,0,0,1
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,return,0.3517,"[-15,-65]","[-42.500000000000036,-73.61215932167727]",77.8,170,3,"[-15,-15,-15,-15,-15,-15,-14]","[-65,-65,-65,-65,-65,-65,-65]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.0005999999940407008,0.017099999994037773,0.029099999994038228,0.03940000000595845,0.05290000000595896,0.07030000001191894,0.08240000000596126]",,0,0,0,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[-42.500000000000036,-73.61215932167727]","[26.266444521870532,80.83980388508805]",77.8,170,3,"[-14,-13,-13,-12,-12,-11,-11,-11,-11,-12,-12,-9,-8,-8,-8,-8,-9,-13,-16,-19,-21,-22,-21,-21,-17,-9,0,12]","[-65,-64,-64,-64,-63,-62,-62,-62,-62,-60,-57,-51,-48,-47,-47,-47,-47,-47,-47,-48,-48,-48,-47,-38,-19,2,22,45]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000001788389454,0.013200000017882019,0.023200000017883582,0.039400000005962,0.05330000001192303,0.06330000001192104,0.07930000001192283,0.08970000001788137,0.10340000000596206,0.11959999999404047,0.13000000000000256,0.1460999999940391,0.159400000005963,0.17300000000000182,0.18350000000000222,0.19950000000000045,0.21040000000596137,0.22600000000000264,0.2394999999999996,0.2529000000059618,0.2634000000059622,0.27980000001192096,0.2927000000178843,0.30320000001788117,0.31950000000000145,0.3328000000119218,0.3433000000119222,0.3565000000000005]",,1,0,1,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[26.266444521870532,80.83980388508805]","[-8.88491937775061,-84.53436110630322]",77.8,170,3,"[12,28,36,44,49,51,51,52,52,52,52,52,52,52,50,46,44,40,35,30,26]","[45,64,73,79,84,86,88,88,88,88,88,88,83,75,59,40,18,-9,-34,-57,-76]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999998807662678,0.015999999999998238,0.026399999976156607,0.039599999994038626,0.055999999999997385,0.06929999998211755,0.08259999999403789,0.09629999998211858,0.10939999997615502,0.1197999999821171,0.13579999998211534,0.14949999999999974,0.16289999997615467,0.1760999999940367,0.18929999998211855,0.20259999999403888,0.2160999999940394,0.229399999976156,0.24269999998807634,0.2559999999999967,0.26939999997615516]",,2,0,2,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[-8.88491937775061,-84.53436110630322]","[-8.884919377750533,84.53436110630324]",77.8,170,3,"[26,24,23,22,21,21,21,21,20,18,15,12,10,9,9,9,9,9,5]","[-76,-89,-99,-105,-110,-111,-112,-112,-110,-101,-92,-76,-58,-41,-19,-1,19,40,58]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999998807662678,0.012999999999998124,0.026400000005960322,0.03690000000596072,0.05029999998211565,0.06390000000595819,0.07990000000595998,0.09309999999403828,0.10699999999999932,0.11969999998807879,0.13040000000595953,0.14369999998807614,0.15700000000000003,0.17050000000000054,0.18649999999999878,0.19979999998211895,0.2132999999821159,0.2265999999940398,0.2397999999821181]",,3,0,3,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[-8.884919377750533,84.53436110630324]","[26.266444521870515,-80.83980388508806]",77.8,170,3,"[5,2,-2,-5,-7,-8,-10,-10,-11,-11,-11,-9,-4,4,18,30,38,46]","[58,70,79,83,84,84,84,84,84,80,75,64,52,34,7,-16,-35,-51]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999880801795,0.013199999988078304,0.026499999999998636,0.039799999982118806,0.05329999998211932,0.06700000000000017,0.08000000000000185,0.09340000000596049,0.1065999999940388,0.11990000000595913,0.1302999999821175,0.14649999999999963,0.15700000000000003,0.17040000000596223,0.18649999999999878,0.20029999998211778,0.21319999998808115,0.2264000000059596]",,4,0,4,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[26.266444521870515,-80.83980388508806]","[-42.49999999999998,73.6121593216773]",77.8,170,3,"[46,50,52,52,52,51,50,49,46,43,35,26,18,2,-9,-17,-27,-34,-41]","[-51,-65,-74,-81,-85,-88,-89,-89,-89,-87,-75,-60,-46,-24,-9,6,21,34,45]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999880801795,0.013199999988078304,0.02630000001192201,0.039900000005960834,0.05309999999403914,0.06669999998807796,0.08009999999404016,0.09359999999404067,0.1065999999940388,0.11690000000595901,0.1331999999880793,0.14649999999999963,0.15690000000596172,0.17330000001192047,0.18630000001192215,0.19980000001192266,0.2131999999880776,0.2265999999940398,0.2398000000119218]",,5,0,5,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[-42.49999999999998,73.6121593216773]","[56.87610154050297,-63.16731016557849]",77.8,170,3,"[-41,-47,-50,-52,-53,-53,-53,-53,-53,-50,-42,-31,-9,10,42,64]","[45,56,61,65,68,68,68,68,66,58,48,34,14,1,-19,-34]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00009999999403831339,0.012999999999998124,0.026700000017878978,0.03980000001191897,0.053200000017881166,0.06349999999999767,0.07709999999404005,0.09340000000596049,0.10380000001191902,0.1170999999940392,0.1303000000119212,0.14349999999999952,0.15990000000595828,0.17020000001788205,0.18649999999999878,0.1997000000178808]",,6,0,6,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[56.87610154050297,-63.16731016557849]","[-68.76644452187053,49.961746444860225]",77.8,170,3,"[64,83,92,95,96,96,96,96,91,84,72,55,35,15,-10,-31,-51]","[-34,-46,-53,-57,-58,-58,-58,-58,-55,-50,-42,-32,-21,-10,4,17,33]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000059605213,0.01309999999403999,0.026400000005960322,0.039599999994038626,0.05020000001788105,0.06659999999403965,0.07990000000595998,0.09330000001192218,0.1065999999940388,0.1197000000178825,0.13340000000595964,0.14630000001191945,0.15990000000596183,0.17030000001192036,0.18359999999404053,0.19680000001192255,0.21359999999403811]",,7,0,7,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[-68.76644452187053,49.961746444860225]","[77.65136389962109,-34.57261466144301]",77.8,170,3,"[-51,-61,-67,-71,-73,-74,-74,-74,-74,-74,-74,-69,-58,-43,-23,2,24,40,53]","[33,41,45,48,49,50,50,50,50,50,50,45,39,30,21,12,5,0,-5]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999998807662678,0.012599999994037603,0.025900000005957935,0.03950000000000031,0.05259999999403675,0.06619999998807913,0.07929999998211912,0.09299999999999997,0.10619999998807828,0.1194000000059603,0.12959999999403848,0.1460999999940391,0.1592999999821174,0.17249999999999943,0.18590000000595808,0.19919999998807825,0.21249999999999858,0.2259999999999991,0.23940000000595774]",,8,0,8,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[77.65136389962109,-34.57261466144301]","[-83.14254606237348,17.672493719509543]",77.8,170,3,"[53,60,63,64,64,64,64,64,64,64,64,59,45,29,-5,-35,-64]","[-5,-8,-9,-10,-10,-10,-10,-10,-10,-10,-10,-10,-9,-4,7,16,26]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999880801795,0.01290000000595981,0.02630000001192201,0.039599999994038626,0.050099999994039024,0.06340000000595936,0.07680000001192155,0.09040000000596038,0.10390000000596089,0.1170999999940392,0.13090000000596191,0.1436999999880797,0.15980000001191996,0.17019999998807833,0.18659999999404064,0.19959999999403877,0.21300000000000097]",,9,0,9,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[-83.14254606237348,17.672493719509543]","[85,0]",77.8,170,3,"[-64,-87,-99,-103,-103,-103,-103,-103,-100,-93,-83,-70,-51,-23,1,22,39,54]","[26,33,37,39,39,39,39,39,37,31,27,20,14,11,10,9,9,8]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000001788034183,0.013200000017878466,0.026499999999998636,0.04080000001192019,0.05340000000595779,0.06680000001191999,0.07710000002384021,0.093100000023842,0.10370000001788071,0.11990000000595913,0.13320000001787946,0.14349999999999952,0.15710000002384206,0.1731000000238403,0.18649999999999878,0.1998000000119191,0.2132000000178813,0.22649999999999793]",,10,0,10,0,1,,,,
,,A000000000,2022-11-28_21h47.54.963,GoFitts,2022.2.4,Win32,75.43184733,,,,,,,,,,,,,,,,,,"[85,0]","[-83.14254606237348,-17.67249371950952]",77.8,170,3,"[54,66,74,80,83,83,83,83,83,83,77,64,44,17,-15,-41,-68]","[8,8,8,8,8,8,8,8,8,7,3,0,-4,-8,-9,-11,-13]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0000999999940418661,0.01309999999403999,0.026400000005960322,0.039900000005960834,0.053199999988081004,0.06669999998808152,0.08009999999404016,0.0902999999821219,0.10650000000000048,0.11679999998212054,0.1331999999880793,0.14640000000596132,0.1597999999821198,0.173199999988082,0.18640000000596046,0.1986999999880794,0.2126999999880823]",,11,0,11,0,1,,,,
