身分證字號,date,expName,psychopyVersion,OS,frameRate,from,to,w,a,id,sequence_loop.thisN,enter_time,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,leave_time,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
S111111111,2024-11-27_18h08.23.739,GoFitts,2023.2.3,Win32,30.03003003,,,,,,2,,,,,,,,,,,,,,2,0,0,1
S111111111,2024-11-27_18h08.23.739,GoFitts,2023.2.3,Win32,30.03003003,"[21.20361328125,98.51861572265625]","[-213.65075197187818,155.22635744789477]",20,528.1737058,5.75,3,1.2436,"[21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,21.20361328125,14.5369873046875,-13.6112060546875,-18.79638671875,-29.166748046875,-42.5,-87.6851806640625,-111.388916015625,-140.27783203125,-173.6112060546875,-194.3519287109375,-199.537109375,-200.27783203125,-203.24072265625,-207.6851806640625,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375]","[98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,98.51861572265625,97.77777099609375,93.3333740234375,95.55560302734375,99.25927734375,102.22222900390625,111.11114501953125,114.0740966796875,114.0740966796875,114.0740966796875,115.55560302734375,122.9630126953125,129.629638671875,135.55560302734375,141.48150634765625,151.11114501953125,158.5185546875,159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.05499999999999261,0.09110000000893592,0.12830000001191877,0.16499999999999204,0.20560000000894263,0.23190000000595035,0.2467000000029742,0.3143000000119116,0.3477000000029733,0.3636000000089439,0.38049999999999784,0.4218000000119133,0.49190000000595546,0.5204999999999984,0.5489000000059576,0.5634000000059558,0.6216000000089394,0.6587000000029803,0.6988000000119143,0.736800000011911,0.7644000000059634,0.8014999999999901,0.8379999999999939,0.8741000000089372,0.9088000000119223,0.9449999999999932,0.9809000000059598,1.0176000000089402,1.0543000000119207,1.090300000011922,1.1278000000119164,1.1639000000059525,1.2049999999999983,1.2436000000089393,1.279300000011915,1.3162000000029792,1.359600000008939,1.3894999999999982,1.4184000000059598,1.4451000000089351,1.457600000008938,1.4932000000029717,1.52170000000298,1.5884999999999962,1.5962000000029803,1.6264000000059582,1.6634000000059501,1.702900000005954,1.7389000000059553,1.776300000011915]",0,0,0,0,1,0.7368,,,,
S111111111,2024-11-27_18h08.23.739,GoFitts,2023.2.3,Win32,30.03003003,"[-213.65075197187818,155.22635744789477]","[241.25534487273976,-107.41380002134738]",20,528.1737058,5.75,3,1.4353,"[-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-210.648193359375,-209.907470703125,-98.0555419921875,23.4259033203125,102.6851806640625,130.092529296875,135.2777099609375,139.72216796875,139.72216796875,144.9073486328125,157.5,166.3887939453125,183.4259033203125,209.351806640625,236.7591552734375,256.7591552734375,256.7591552734375,256.7591552734375,255.2777099609375,253.0555419921875,253.0555419921875,253.0555419921875,253.0555419921875,253.0555419921875,253.0555419921875,251.573974609375,251.573974609375,251.573974609375,251.573974609375,251.573974609375,251.573974609375,251.573974609375,251.573974609375,251.573974609375,251.573974609375,249.351806640625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625]","[159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375,159.25927734375,73.3333740234375,-18.51849365234375,-90.370361328125,-118.51849365234375,-133.33331298828125,-148.14813232421875,-148.14813232421875,-146.6666259765625,-140.74072265625,-133.33331298828125,-121.4814453125,-115.5555419921875,-111.111083984375,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.88885498046875,-108.88885498046875,-108.88885498046875,-108.88885498046875,-108.88885498046875,-108.88885498046875,-109.62957763671875,-109.62957763671875,-109.62957763671875,-109.62957763671875,-109.62957763671875,-109.62957763671875,-109.62957763671875,-109.62957763671875,-109.62957763671875,-109.62957763671875,-109.62957763671875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00009999999403476068,0.07009999999404215,0.10709999999403408,0.11820000000298592,0.14350000000000307,0.18320000000298364,0.20959999999404033,0.28350000000000364,0.3199000000059584,0.3577000000029784,0.3939000000059565,0.4335999999940441,0.4757000000029734,0.49540000000595796,0.5357999999970247,0.5652999999970234,0.6019000000059549,0.6490999999940357,0.6894999999999953,0.7267000000029782,0.7564000000059536,0.7887000000029758,0.8247000000029772,0.8597000000029738,0.8900999999940353,0.9180999999940411,0.9295000000000044,0.964500000000001,1.0005000000000024,1.0327999999970245,1.0600000000000023,1.115799999997023,1.1527999999970149,1.2017999999970215,1.2370999999940437,1.2722000000029823,1.2842999999970175,1.3092000000029742,1.3804999999999978,1.420500000000004,1.4352999999970137,1.493099999994044,1.520900000005966,1.5497000000029857,1.582499999999996,1.5882000000029848,1.617299999997016,1.6527999999970149,1.727700000002983,1.7639999999999958,1.767799999997024,1.793200000002983,1.8529999999999944,1.8897999999970239,1.928400000005965,1.9339000000059627,1.9997999999970233]",1,0,1,0,1,0.2833,,,,
S111111111,2024-11-27_18h08.23.739,GoFitts,2023.2.3,Win32,30.03003003,"[241.25534487273976,-107.41380002134738]","[-258.31592153107624,54.90674410526879]",20,528.1737058,5.75,3,0.8085,"[247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,247.1295166015625,244.9073486328125,213.7962646484375,118.24072265625,-9.166748046875,-164.722412109375,-199.537109375,-200.27783203125,-200.27783203125,-201.75927734375,-217.3148193359375,-235.8333740234375,-249.907470703125,-260.27783203125,-272.870361328125,-273.6112060546875,-269.166748046875,-267.6851806640625,-267.6851806640625,-267.6851806640625,-265.4630126953125,-262.5,-262.5,-262.5,-262.5,-262.5,-262.5,-262.5,-262.5,-262.5,-262.5,-262.5,-262.5]","[-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-108.14813232421875,-100,-65.9259033203125,-26.6666259765625,15.55560302734375,25.1851806640625,27.40740966796875,27.40740966796875,27.40740966796875,26.66668701171875,26.66668701171875,34.8148193359375,42.9630126953125,50.37042236328125,51.11114501953125,54.8148193359375,54.8148193359375,54.8148193359375,54.8148193359375,56.29632568359375,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00009999999404897153,0.03359999999405261,0.049099999994041355,0.10479999999702727,0.11579999999702295,0.14300000000000068,0.18229999999702784,0.24690000000596513,0.28350000000000364,0.3237000000029866,0.3630999999940485,0.40870000000298035,0.43690000000596285,0.4722000000029851,0.5087000000029889,0.5544000000059697,0.5875000000000057,0.6164000000059673,0.6539000000059616,0.705299999997024,0.7312000000029855,0.7692999999970311,0.8085000000000093,0.8335999999940498,0.882000000000005,0.9115000000000038,0.946900000005968,0.9939999999999998,1.029299999997022,1.056400000005965,1.0832000000029893,1.098900000005969,1.1377999999970285,1.18840000000597,1.225400000005962,1.2317999999970226,1.2967000000029856,1.334200000002994]",2,0,2,0,1,0.2469,,,,
S111111111,2024-11-27_18h08.23.739,GoFitts,2023.2.3,Win32,30.03003003,"[-258.31592153107624,54.90674410526879]","[264.0868528811887,0]",20,528.1737058,5.75,3,1.1309,"[-262.5,-262.5,-262.5,-262.5,-262.5,-262.5,-262.5,-262.5,-261.0185546875,-247.6851806640625,-201.75927734375,-123.24072265625,-41.0185546875,17.5,36.7591552734375,63.4259033203125,91.573974609375,118.9814453125,121.9443359375,124.9073486328125,138.9814453125,154.5369873046875,187.1295166015625,222.6851806640625,235.2777099609375,239.72216796875,242.6851806640625,248.611083984375,253.0555419921875,253.0555419921875,253.7962646484375,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875]","[57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.77783203125,57.03704833984375,54.8148193359375,51.85186767578125,41.48150634765625,29.629638671875,9.629638671875,-2.22216796875,-5.1851806640625,-5.1851806640625,-4.44439697265625,-2.96295166015625,-2.96295166015625,-2.96295166015625,-2.96295166015625,-2.96295166015625,-2.96295166015625,-2.22216796875,-1.4814453125,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00009999999403476068,0.03650000000000375,0.07200000000000273,0.07920000000298444,0.1478999999910542,0.18439999999105794,0.19599999999999795,0.2224999999999966,0.28650000000000375,0.3267999999970215,0.3557000000029831,0.3938999999910635,0.4307999999970207,0.4762000000029758,0.5040999999940396,0.5312000000029826,0.5720000000000027,0.608799999997018,0.6457000000029751,0.6825000000000045,0.7192999999970198,0.757000000000005,0.7934999999999945,0.8335000000000008,0.8700000000000045,0.9060000000000059,0.9427000000029864,0.9795999999940364,1.0167000000029844,1.0635999999940395,1.0935999999940407,1.1308999999910583,1.176000000000002,1.213799999997022,1.2489999999999952,1.285499999999999,1.3218999999910608,1.328700000002982,1.3992999999970266,1.4348999999910603,1.4712000000029803,1.5079999999999956,1.5118999999910585,1.5360000000000014,1.5690000000000026,1.629499999999993,1.67589999999106]",3,0,3,0,1,0.3266,,,,
S111111111,2024-11-27_18h08.23.739,GoFitts,2023.2.3,Win32,30.03003003,"[264.0868528811887,0]","[-258.31592153107624,-54.90674410526873]",20,528.1737058,5.75,3,0.6271,"[256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,256.0184326171875,255.2777099609375,242.6851806640625,177.5,37.5,-88.426025390625,-192.870361328125,-223.9815673828125,-226.9444580078125,-230.648193359375,-238.79638671875,-245.4630126953125,-255.0926513671875,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375]","[0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,0.74078369140625,-1.4814453125,-21.4814453125,-52.59259033203125,-58.51849365234375,-58.51849365234375,-58.51849365234375,-60,-60.74072265625,-60.74072265625,-60.74072265625,-60.74072265625,-60.74072265625,-60.74072265625,-59.25921630859375,-56.2962646484375,-54.81475830078125,-54.81475830078125,-54.81475830078125,-54.81475830078125,-54.81475830078125,-54.81475830078125,-54.81475830078125,-54.81475830078125,-54.81475830078125,-54.81475830078125,-54.81475830078125,-54.81475830078125]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.03489999999106885,0.051099999994050904,0.09529999999702454,0.10070000000298762,0.12520000000299092,0.16389999999105953,0.22400000000000375,0.26229999999702613,0.29889999999106465,0.33570000000298705,0.3712999999970208,0.41029999999702227,0.44559999999404454,0.48329999999702977,0.5297000000029897,0.5632000000029791,0.5840000000000032,0.6270999999940443,0.6500999999940404,0.6872999999970233,0.7292999999970249,0.7550000000000097,0.7850000000000108,0.8215999999940493,0.8567999999970226,0.8822999999970307,0.9142999999970272,0.9187000000029855,0.9480999999940423,1.0195000000000078,1.033899999991064,1.0900000000000034,1.1255999999940514,1.1540000000000106]",4,0,4,0,1,0.2622,,,,
S111111111,2024-11-27_18h08.23.739,GoFitts,2023.2.3,Win32,30.03003003,"[-258.31592153107624,-54.90674410526873]","[241.25534487273973,107.41380002134738]",20,528.1737058,5.75,3,0.7729,"[-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-255.8333740234375,-248.426025390625,-86.2037353515625,7.129638671875,104.9073486328125,179.72216796875,196.7591552734375,204.9073486328125,210.092529296875,224.1666259765625,238.24072265625,241.20361328125,245.6480712890625,246.3887939453125,246.3887939453125,246.3887939453125,246.3887939453125,245.6480712890625,245.6480712890625,244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625]","[-54.81475830078125,-54.81475830078125,-54.81475830078125,-54.81475830078125,-54.81475830078125,-51.111083984375,7.40740966796875,36.29632568359375,57.77783203125,65.1851806640625,69.629638671875,72.59259033203125,74.0740966796875,80,85.92596435546875,88.888916015625,92.59259033203125,94.0740966796875,94.0740966796875,94.0740966796875,97.77777099609375,102.22222900390625,103.7037353515625,105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00009999999403476068,0.045000000000001705,0.07049999999999557,0.08229999999701931,0.11809999999404397,0.14519999998807975,0.23050000000000637,0.2588999999910584,0.29469999998808305,0.3311999999880726,0.3688999999910578,0.410499999999999,0.4353999999910627,0.47219999998807793,0.51309999999404,0.5495999999940437,0.5860999999940333,0.6225000000000023,0.6707999999970156,0.6957999999970212,0.7279999999999944,0.7729999999999961,0.7993999999910528,0.8360999999940333,0.8798999999910535,0.9088999999910641,0.9441999999880863,0.959899999991066,0.9826999999880854,1.0565999999940345,1.0930000000000035,1.1285999999940373,1.1607999999970247,1.1765000000000043,1.2248999999910666,1.2712999999970265,1.3090999999940465]",5,0,5,0,1,0.1451,,,,
S111111111,2024-11-27_18h08.23.739,GoFitts,2023.2.3,Win32,30.03003003,"[241.25534487273973,107.41380002134738]","[-213.65075197187824,-155.2263574478947]",20,528.1737058,5.75,3,0.9219,"[244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625,244.1666259765625,227.1295166015625,163.4259033203125,73.0555419921875,21.20361328125,-63.9815673828125,-106.9444580078125,-136.5740966796875,-144.722412109375,-160.27783203125,-176.5740966796875,-186.2037353515625,-192.129638671875,-198.0555419921875,-200.27783203125,-200.27783203125,-201.0185546875,-201.0185546875,-201.0185546875,-201.0185546875,-201.0185546875,-209.907470703125,-213.6112060546875,-213.6112060546875,-213.6112060546875,-213.6112060546875,-213.6112060546875,-213.6112060546875,-213.6112060546875,-213.6112060546875,-213.6112060546875,-213.6112060546875,-213.6112060546875,-213.6112060546875,-213.6112060546875,-213.6112060546875,-213.6112060546875,-213.6112060546875]","[105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875,105.92596435546875,91.85186767578125,42.22222900390625,-2.96295166015625,-30.370361328125,-76.2962646484375,-103.70367431640625,-126.6666259765625,-131.111083984375,-139.99993896484375,-147.4073486328125,-151.111083984375,-153.33331298828125,-155.5555419921875,-157.0369873046875,-157.0369873046875,-157.0369873046875,-157.0369873046875,-157.0369873046875,-157.0369873046875,-157.0369873046875,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375,-157.77777099609375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.03640000000596899,0.07450000000000045,0.08250000000001023,0.11210000000895093,0.14890000000596615,0.2150000000000034,0.2516000000089491,0.2898000000119225,0.32590000000595865,0.3743000000119281,0.40190000000596626,0.44760000000894706,0.473900000005969,0.5104000000059727,0.5403000000119249,0.5712000000029889,0.6007000000029876,0.6311000000089422,0.663600000008941,0.7091000000089451,0.7362000000029809,0.7823000000119293,0.8189000000059679,0.8538000000119297,0.8653000000119278,0.9220000000000113,0.9672000000029897,0.9819999999999993,1.0423000000119202,1.081000000000003,1.1162000000029906,1.1526000000089454,1.1648000000119225,1.219200000002985,1.2466000000089394,1.2743000000119196,1.281800000011927,1.3096000000089418,1.3460000000000036,1.3816000000089446,1.417600000008946,1.453100000008945]",6,0,6,0,1,0.2148,,,,
S111111111,2024-11-27_18h08.23.739,GoFitts,2023.2.3,Win32,30.03003003,"[-213.65075197187824,-155.2263574478947]","[176.70859599979238,196.25477819526526]",20,528.1737058,5.75,3,0.9312,"[-213.6112060546875,-213.6112060546875,-215.0926513671875,-213.6112060546875,-198.79638671875,-163.9815673828125,-75.0926513671875,-12.870361328125,36.0184326171875,58.9814453125,61.20361328125,70.833251953125,84.9073486328125,93.7962646484375,111.573974609375,140.462890625,147.870361328125,164.9073486328125,181.9443359375,186.3887939453125,190.092529296875,190.092529296875,190.092529296875,190.092529296875,190.092529296875,186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125]","[-157.77777099609375,-157.77777099609375,-157.77777099609375,-156.2962646484375,-143.70367431640625,-117.77777099609375,-40.74072265625,21.48150634765625,75.55560302734375,105.1851806640625,108.148193359375,113.3333740234375,121.48150634765625,125.1851806640625,135.55560302734375,154.8148193359375,159.25927734375,171.1112060546875,184.4444580078125,189.629638671875,194.0740966796875,194.0740966796875,194.0740966796875,194.0740966796875,195.55560302734375,197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00009999999403476068,0.0645999999940301,0.10079999999700817,0.1257000000029791,0.16279999999702,0.19829999999701897,0.238299999997011,0.2734999999999985,0.30979999999701135,0.3555999999940269,0.3908999999910492,0.4277000000029716,0.46279999999701715,0.49570000000296943,0.5297999999970102,0.5665999999940396,0.5924999999999869,0.6295999999940278,0.6655999999940292,0.6962999999970094,0.7447000000029789,0.7812999999970174,0.8182000000029745,0.8437999999970174,0.8804999999999978,0.9312000000029741,0.9583999999910588,1.0047999999970187,1.0337000000029803,1.061700000002972,1.0764999999999958,1.0967999999970175,1.1319999999999908,1.1682999999970178,1.2457999999970184,1.2812000000029684,1.293099999994027,1.3189999999999884,1.3914999999999935,1.4157000000029711,1.4655999999940263]",7,0,7,0,1,0.1628,,,,
S111111111,2024-11-27_18h08.23.739,GoFitts,2023.2.3,Win32,30.03003003,"[176.70859599979238,196.25477819526526]","[-132.04342644059446,-228.705923400593]",20,528.1737058,5.75,3,0.662,"[186.3887939453125,186.3887939453125,186.3887939453125,186.3887939453125,167.870361328125,131.573974609375,91.573974609375,-23.2408447265625,-46.2037353515625,-101.75927734375,-123.24072265625,-137.3148193359375,-144.722412109375,-149.907470703125,-153.6112060546875,-158.79638671875,-163.24072265625,-163.9815673828125,-162.5,-155.0926513671875,-140.27783203125,-134.3519287109375,-134.3519287109375,-134.3519287109375,-134.3519287109375,-134.3519287109375,-134.3519287109375,-134.3519287109375,-134.3519287109375,-134.3519287109375,-134.3519287109375,-134.3519287109375,-134.3519287109375,-134.3519287109375,-134.3519287109375]","[197.77777099609375,197.77777099609375,197.77777099609375,197.77777099609375,177.03704833984375,132.59259033203125,83.7037353515625,-62.96295166015625,-97.0369873046875,-179.25921630859375,-199.25921630859375,-212.59246826171875,-219.25921630859375,-225.9259033203125,-230.370361328125,-237.0369873046875,-244.4444580078125,-245.1851806640625,-243.70361328125,-238.5184326171875,-228.1480712890625,-227.4073486328125,-227.4073486328125,-227.4073486328125,-227.4073486328125,-227.4073486328125,-227.4073486328125,-227.4073486328125,-227.4073486328125,-227.4073486328125,-227.4073486328125,-227.4073486328125,-227.4073486328125,-227.4073486328125,-227.4073486328125]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.03869999998808282,0.06319999998807191,0.0757999999970167,0.14219999998807964,0.17249999999999943,0.19229999999701874,0.24019999998807862,0.2625999999940376,0.3071999999880717,0.33450000000000557,0.3644999999999925,0.3942999999970169,0.4248999999910552,0.45539999999105873,0.4850999999940342,0.5253999999910519,0.5703999999910536,0.5986999999880709,0.6240999999940442,0.6620999999940409,0.6973999999910632,0.7441999999880835,0.7827999999970245,0.8188999999910607,0.8460000000000036,0.858699999988076,0.9286999999880834,0.9645999999940358,0.9754999999999967,1.0411999999880805,1.0460999999940412,1.07859999999404,1.1147999999970182,1.186799999997021]",8,0,8,0,1,0.1421,,,,
